Country Name,Country Code,Series Name,Series Code,2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
"Macao SAR, China",MAC,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,84.3863881332444,78.5453812156553,78.8825827872669,79.6944953421213,78.5122145065757,87.4238991929775,90.339874501628,90.7733498691718,90.6246130914087,85.6066390571117,78.704970614381,76.8087077221785,80.6469912109472,82.8517062374608,82.646781315937,61.6649501891426,91.8949115359993,84.7916044961703,92.4170435765852,92.1896066002616
Malaysia,MYS,GDP per capita (current US$),NY.GDP.PCAP.CD,5555.58179951206,6158.40785533236,7168.93031942508,8371.82156086005,7191.43287234626,8899.34505544675,10217.1068585031,10600.5744240026,10713.6407638899,11013.3107334403,9648.6797937523,9476.53409809923,9862.54806612235,10901.8019954421,10920.191763972,9957.52626697613,10903.1037480772,11754.5678336248,11386.0395636528,11874.4273684245
Malaysia,MYS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.37,74.697,74.961,75.151,75.269,75.376,75.488,75.552,75.464,75.345,75.288,75.371,75.542,75.734,75.9,76.057,73.917,75.444,76.657,..
Malaysia,MYS,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,17.94,17.395,17.091,17.356,17.29,16.906,17.186,17.002,16.761,16.724,16.336,15.789,15.329,14.808,14.233,13.393,12.385,12.394,12.412,..
Malaysia,MYS,Population growth (annual %),SP.POP.GROW,2.26772984873607,2.22705351047756,2.17350461828888,2.09531674831339,1.99206021194285,1.87040612656176,1.75128008243176,1.70269513202166,1.70946282045073,1.7147407282165,1.73319445645586,1.76731054757933,1.76466064017847,1.70174731907235,1.59646653343981,1.33363323143911,1.15251304394292,1.1977720012836,1.23402869169549,1.22058891015438
Malaysia,MYS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.391,2.308,2.252,2.262,2.223,2.144,2.153,2.117,2.07,2.058,2.008,1.942,1.893,1.838,1.777,1.68,1.555,1.55,1.55,..
Malaysia,MYS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.0159820173565,67.9191992840997,68.7649673902807,69.5438130147565,70.2462628363839,70.8625314831025,71.4245166681964,71.9680127926087,72.4882717118078,72.9802206910773,73.4387869957006,73.8588978909614,74.2354806421432,74.5634625145296,74.8377707734042,75.0511895575672,75.5088628191907,75.9741357073003,76.4434752105739,76.9170296648992
Malaysia,MYS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,76.2537536621094,75.8026123046875,74.2519378662109,74.8359527587891,75.0242767333984,77.2140274047852,77.5925369262695,81.2371978759766,80.938362121582,83.2836303710938,81.5115814208984,79.8283920288086,78.8863677978516,74.4872817993164,75.3229827880859,73.2459411621094,74.9618181140898,78.8341986282999,79.4472788704033,80.2757406864183
Malaysia,MYS,"School enrollment, primary (% gross)",SE.PRM.ENRR,97.1333618164062,97.8367385864258,98.3626403808594,98.6990509033203,98.7940902709961,98.8697814941406,98.855643801119,98.7042528833624,98.9066848845224,97.15563448844,95.6311535513474,96.2219697129545,96.2574604579347,95.7761544783431,94.3275054202176,93.1800129351047,92.5769881927004,89.7872630978958,91.5021106685076,90.3595586965317
Malaysia,MYS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,162.17677307,200.54800415,230.5599823,263.67819214,245.64353943,285.64263916,343.45877075,371.76046753,381.69210815,414.4392395,368.77331543,350.71160889,366.36639404,409.84710693,419.32568359,406.52005005,476.94366455,458.21963501,450.33853149,..
Malaysia,MYS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,60.267,60.455,60.685,60.958,61.267,61.602,61.937,62.952,63.964,64.962,65.185,65.09,65.202,65.574,65.871,65.473,65.619,66.223,66.178,66.107
Malaysia,MYS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,112.898976779781,112.18548084399,106.168274866985,99.4995772447266,91.4167918670926,86.9302950693543,85.2554421085998,79.2999139255312,75.6290410302627,73.7934986257765,69.4486908970754,66.7754454542508,70.011742508597,68.554971419686,65.2777668428576,61.5779359054349,70.6330555493337,76.8077974825844,68.6789535653168,71.3410849829908
Marshall Islands,MHL,GDP per capita (current US$),NY.GDP.PCAP.CD,2658.65217893885,2754.26988767503,2892.28403958874,2817.60522775322,2906.63026970914,3095.45768964722,3319.39815439151,3514.26515490383,3677.90690791421,3735.23977829545,3764.34426229508,4229.80988911945,4592.83457628576,4858.12079054875,5292.33985502306,5661.96787336674,6315.31279603534,6455.66062185762,6793.24495895856,7726.33668877794
Marshall Islands,MHL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.112,64.207,64.259,64.3,64.395,64.498,64.641,64.776,64.954,65.11,65.292,65.477,65.673,65.87,66.047,65.387,65.421,66.725,66.945,..
Marshall Islands,MHL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,37.188,36.551,35.59,34.331,32.793,30.935,29.216,27.707,26.395,25.695,25.164,24.72,24.391,24.066,23.736,23.439,23.176,21.989,21.137,..
Marshall Islands,MHL,Population growth (annual %),SP.POP.GROW,0.221800143004125,0.165547016575545,0.0826708497774886,-0.00960937876105589,-0.0211438842102896,0.0480478181120274,-0.263585880501686,-0.944590187330327,-1.44566670550716,-1.76164273882982,-2.0204346660438,-2.26102535172131,-2.50442852271303,-2.70999222878463,-2.86271396531764,-3.00092865880133,-3.18559640580083,-3.16808578519291,-3.16867227675357,-3.34957664335036
Marshall Islands,MHL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,4.276,4.197,4.09,3.967,3.83,3.673,3.527,3.382,3.247,3.18,3.131,3.091,3.064,3.038,3.012,2.989,2.964,2.936,2.919,..
Marshall Islands,MHL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.6234401061174,71.2077527286922,71.7941991662501,72.3673018695269,72.9115832892586,73.4115658761809,73.8553711172585,74.2705132518924,74.6790601806083,75.0790555372177,75.4702568207363,75.8524215301796,76.2253071645634,76.5886712229035,76.9422712042154,77.285864607515,77.6163157431143,77.9855966195187,78.3593928884282,78.7325660244112
Marshall Islands,MHL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.762451171875,79.1771087646484,82.46044921875,84.7516632080078,83.8652801513672,..,..,..,..,..,83.1655973995361,84.9683293351352,..,..,92.6458957328589,92.9692493302926,94.7273907236998,83.1106717816097,89.5519894011742,85.7558642960298
Marshall Islands,MHL,"School enrollment, primary (% gross)",SE.PRM.ENRR,105.958961486816,105.283256530762,101.758949279785,102.192817687988,102.752967834473,..,105.389074289953,..,..,..,106.642495754433,104.845524148404,..,..,109.175972668005,108.448888114364,111.781011494743,108.975506359207,107.109965783596,101.801288405129
Marshall Islands,MHL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,490.59927368,613.29852295,485.01657104,536.23034668,543.67626953,548.59899902,376.39205933,410.4979248,445.42425537,449.90563965,557.35211182,619.35668945,553.06298828,702.8359375,793.66851807,687.02435303,782.16351318,859.050354,894.21533203,..
Marshall Islands,MHL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Marshall Islands,MHL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,32.7365217391304,25.1569134078212,26.0987375415282,29.3780354706685,27.8561507936508,36.0926753569212,51.2517701683111,54.7745987825124,51.1454399141631,49.6209139784946,44.2421883505716,36.4933102081269,39.112915301825,39.7257727272727,37.0618720480893,35.4884615384615,45.9784359407295,39.9778416749901,38.5738269806851,42.0641891803046
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),NY.GDP.PCAP.CD,2207.16844533875,2244.97227274486,2293.51341684075,2369.50811741318,2544.11114550961,2702.61165204772,2848.70077003105,2992.28916099077,2893.13437410825,2896.73082002714,2853.07643587028,2979.60119184048,3279.10779039285,3566.58690371125,3572.65918282222,3362.02802120524,3508.22314197664,3710.12451611752,3919.64307910859,4166.00476748564
"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.906,64.859,64.844,64.849,64.865,64.892,64.969,65.08,65.179,65.294,65.306,65.576,65.761,65.943,66.196,65.878,66.152,66.961,67.198,..
"Micronesia, Fed. Sts.",FSM,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.391,27.762,27.095,26.413,25.821,25.211,24.742,24.37,24.03,23.781,23.573,23.352,23.169,23.056,22.891,22.693,22.686,22.509,22.299,..
"Micronesia, Fed. Sts.",FSM,Population growth (annual %),SP.POP.GROW,-0.459396250703375,-0.614926692700671,-0.769691346591573,-0.862830740479894,-0.902755412822123,-0.387012831252087,0.146814250624888,0.178117567546797,0.213878078483849,0.254021760761961,0.294778945170204,0.329674160226437,0.371529920950747,0.390173246703998,0.338797095962346,0.573243642479669,0.636292251926478,0.438013018270765,0.459189928699194,0.469463637376133
"Micronesia, Fed. Sts.",FSM,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.595,3.514,3.439,3.368,3.313,3.271,3.223,3.18,3.133,3.091,3.049,3.001,2.957,2.922,2.883,2.852,2.818,2.785,2.748,..
"Micronesia, Fed. Sts.",FSM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.3299999237061,22.3275140420008,22.3208324539882,22.3111192453232,22.2995385016606,22.2903529875138,22.2914664135472,22.2942568788425,22.2986323961146,22.3046193122479,22.3122336099411,22.3214896137555,22.332401189542,22.3449820355433,22.359245777081,22.3752060036598,22.3928762855411,22.4122701819053,22.4334012451903,22.4562830235421
"Micronesia, Fed. Sts.",FSM,"School enrollment, secondary (% gross)",SE.SEC.ENRR,87.2520217895508,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,"School enrollment, primary (% gross)",SE.PRM.ENRR,110.222869873047,..,109.700736999512,..,..,..,..,..,95.0318576353091,97.3142040069009,93.5670535707402,94.0772018432617,94.2192600897319,96.2881950207594,94.3598499009745,87.4240454357085,87.3990953957602,87.1063321877434,82.1547657350301,82.1598198983817
"Micronesia, Fed. Sts.",FSM,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,397.91644287,245.42320251,258.64785767,289.50195313,325.56570435,361.96511841,378.15283203,372.10220337,354.82269287,345.01589966,362.27624512,399.77108765,409.11758423,428.00738525,425.28103638,403.03540039,399.43988037,468.53509521,507.7762146,..
"Micronesia, Fed. Sts.",FSM,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,17.0797630458921,18.5048458817228,23.0148451799687,23.6319854034368,22.2097130212212,24.0848731335525,25.0978346571859,30.3557748623781,30.6896951131082,32.4846936456458,27.7262783827311,28.3076923076923,30.6406685236769,36.4795918367347,26.6497461928934,17.1626539577214,20.1735486983082,21.1560380414413,27.6349844405977,26.9395923419752
Mongolia,MNG,GDP per capita (current US$),NY.GDP.PCAP.CD,994.90010913241,1329.89179579053,1627.68787743359,2127.42678594737,1703.32756790019,2625.21881402433,3736.04201455077,4328.89001905655,4340.14310544449,4126.23975800524,3838.92126989984,3619.90026383792,3645.96708669551,4107.64288528468,4347.54610314873,4001.25193077703,4517.61578018785,4993.51487463495,5838.63108083902,6750.6301157724
Mongolia,MNG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.2807317073171,65.9021951219512,66.5934146341464,67.2460975609756,67.9690243902439,68.5056097560976,69.109268292683,69.500243902439,70.0980487804878,70.5831707317073,70.810243902439,70.2239024390244,70.5434146341463,70.8270731707317,71.0531707317073,71.3490243902439,71.6451219512195,71.9007317073171,72.1224390243902,..
Mongolia,MNG,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.566,19.96,21.889,23.899,24.816,23.1,25.1,26,27.5,28,27.1,25.9,23.9,24.5,24.4,23.4,21.6,19.5,19,..
Mongolia,MNG,Population growth (annual %),SP.POP.GROW,1.10986290557005,1.20548331364776,1.34193846720281,1.57679522082476,1.79649232006396,1.74992683110286,1.7265777901103,1.89795214519602,2.06694708057063,2.18707605433318,2.12866951701474,2.02736957640078,1.92577883760149,1.86480192831175,1.8371507310985,1.80542008661223,1.684959051396,1.46704738017187,1.3708886685104,1.24590299529718
Mongolia,MNG,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2,2.1,2.3,2.6,2.8,2.4,2.6,2.7,3,3.1,3,3,2.8,2.9,3,2.9,2.8,2.7,2.7,..
Mongolia,MNG,Urban population (% of total population),SP.URB.TOTL.IN.ZS,62.3122627023789,63.8388366340039,65.2590695004873,66.4693095486742,67.3659050254095,67.8298018313254,67.9196058798676,67.9522782537785,67.9776750055915,67.9941357229626,67.9999999906095,67.9776754820979,67.9260583223672,67.8683444833372,67.8277299551557,68.0894771770775,69.2153244018555,69.783805847168,70.4464492797852,70.9566040039062
Mongolia,MNG,"School enrollment, secondary (% gross)",SE.SEC.ENRR,92.1028823852539,92.3052825927734,..,..,98.5075302124023,91.1776885986328,..,..,..,..,..,..,..,91.2949725153641,88.7463471502002,95.3826370696027,98.3276220923038,93.5508272676123,96.8181201904352,..
Mongolia,MNG,"School enrollment, primary (% gross)",SE.PRM.ENRR,96.1072006225586,98.0709686279297,96.4715576171875,98.8945388793945,109.426750183105,121.840103149414,120.545547485352,115.839420097405,107.682179792169,99.8473218349628,97.8139824176106,97.2863818674059,94.4515595966861,95.085682296023,94.1334790567196,92.3464601580662,92.024228960725,93.3473848373298,93.0654411114222,92.3400789423552
Mongolia,MNG,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,38.04277039,49.52784348,66.17643738,97.26833344,76.7000351,99.50933838,135.98664856,169.6519928,180.41543579,176.69651794,165.19296265,168.41404724,160.4889679,188.64115906,197.57131958,188.77464294,330.03753662,448.24212646,359.60980225,..
Mongolia,MNG,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,59.261,59.188,59.133,58.454,58.679,58.808,59.805,59.654,59.497,59.643,59.674,58.397,59.138,59.746,65.598,63.432,61.199,62.614,60.833,60.312
Mongolia,MNG,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,58.7693837934602,59.443265077556,59.6144484321482,54.0170359170312,50.2779993278591,46.6789825837072,52.5535550456296,43.572151194252,38.8902374819196,52.2489986942277,44.1840502346828,50.872194055814,59.1666792670253,58.1647822769264,59.2172331806539,57.6603497340995,58.5488639540916,65.0613511558615,76.2571171270924,68.7165627140568
Myanmar,MMR,GDP per capita (current US$),NY.GDP.PCAP.CD,252.685193060728,303.495087119254,419.375780725042,658.442487229705,758.442935789255,1010.53417343401,1213.62898703376,1202.6658960055,1199.09561597055,1293.00042319714,1166.73305547935,1229.19713491328,1272.82241815234,1298.21310327675,1425.98954241668,1490.21683599469,1242.7213439951,1158.05005055976,1233.19666209269,1359.05001560107
Myanmar,MMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.72,62.026,62.367,56.364,63.095,63.479,63.859,64.251,64.617,64.994,65.288,65.64,65.909,66.232,66.457,66.612,65.553,66.506,66.889,..
Myanmar,MMR,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,20.966,20.599,20.373,19.993,19.681,19.365,19.086,18.819,18.684,18.551,18.608,18.561,18.341,18.054,17.774,17.456,17.201,16.912,16.696,..
Myanmar,MMR,Population growth (annual %),SP.POP.GROW,0.78215232398828,0.728331835978341,0.708807824555326,0.550688224031359,0.555720175554536,0.745099607969388,0.803379211413432,0.841507088171189,0.849578652965248,0.830118073348831,0.800670952631538,0.792792538685626,0.772302033467657,0.72443284342539,0.702425162747352,0.711376906349628,0.696558038955431,0.690074759264932,0.698879396261223,0.674364862610485
Myanmar,MMR,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.515,2.471,2.447,2.404,2.369,2.335,2.306,2.276,2.264,2.252,2.266,2.27,2.252,2.228,2.206,2.179,2.158,2.131,2.115,..
Myanmar,MMR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.390792243762,28.5517581878355,28.7079107938945,28.8586544957208,29.0033937270962,29.1415329218024,29.2724765136213,29.3956289363345,29.5103946237239,29.6164342116462,29.7166821191682,29.8129165582094,29.9051727703437,29.993574050729,30.0782436945232,30.1593049968842,30.2368812529698,30.311095757938,30.3820718069466,30.4499084074136
Myanmar,MMR,"School enrollment, secondary (% gross)",SE.SEC.ENRR,45.6932487487793,47.5437698364258,47.3708114624023,49.9790115356445,49.9621315002441,50.8663902282715,..,..,..,57.1178512573242,..,67.7588500976562,72.3457412719727,77.0191497802734,..,..,..,..,..,..
Myanmar,MMR,"School enrollment, primary (% gross)",SE.PRM.ENRR,104.437133789062,105.169502258301,106.169532775879,108.062278747559,108.319793701172,109.490142822266,..,..,..,115.448463439941,..,119.916152954102,121.799392700195,120.214569091797,..,..,..,..,..,..
Myanmar,MMR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7.65254498,8.47415161,9.91384029,14.70817947,18.70313454,20.23270416,27.40522575,37.25568008,37.68575287,54.28113556,63.62335968,59.67910385,59.51782608,60.83261871,53.72147369,66.02284241,96.86240387,57.96875763,56.18909836,..
Myanmar,MMR,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,66.343,66.123,65.916,65.734,65.543,65.37,65.274,65.144,64.991,64.84,64.711,63.378,62.023,62.361,60.502,60.151,55.191,55.218,55.192,55.129
Myanmar,MMR,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,GDP per capita (current US$),NY.GDP.PCAP.CD,2992.40382776926,2910.14145794684,2272.15291307045,3756.84531228766,4410.56764668962,4735.92000502092,6444.03642094634,9842.77032731856,8974.51886874433,9230.05440328927,7747.25584993607,8748.15632605428,9656.97976571484,11413.7463016389,10801.7705659635,10709.068810538,14979.099896799,12911.9086441381,12752.4723855838,13609.158837552
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,59.361,59.409,59.49,59.675,59.852,60.074,60.287,60.533,60.701,60.834,60.897,60.996,61.101,61.238,61.393,61.527,61.331,61.93,62.109,..
Nauru,NRU,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,28.451,29.076,30.408,32.27,34.272,36.097,36.803,36.144,35.342,34.687,34.223,33.578,32.241,30.66,29.581,28.662,27.787,26.613,25.505,..
Nauru,NRU,Population growth (annual %),SP.POP.GROW,-0.109403760477152,-0.149380100476041,-0.139623040534244,-0.109840741983694,0.0699126120860941,0.269206005345923,0.546151002552194,1.65974838801037,2.40581272210636,2.11682959453762,1.95433948782621,1.77348115445981,1.54848693435255,1.34206654488781,0.953874731639391,0.482136103995375,0.565263581170869,0.782649677702407,0.625107627709329,0.604485091438176
Nauru,NRU,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,3.377,3.4,3.504,3.665,3.847,4.019,4.117,4.115,4.098,4.085,4.075,4.027,3.879,3.683,3.531,3.466,3.425,3.379,3.331,..
Nauru,NRU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Nauru,NRU,"School enrollment, secondary (% gross)",SE.SEC.ENRR,42.5531883239746,57.9658584594727,50.5131988525391,61.9589996337891,..,..,..,83.1134567260742,..,83.9183731079102,..,78.6677169799805,..,..,86.1130981445312,80.2433776855469,..,92.7814636230469,90.1002502441406,91.5133521769495
Nauru,NRU,"School enrollment, primary (% gross)",SE.PRM.ENRR,121.36637878418,96.9380722045898,88.7212600708008,92.8888931274414,..,..,..,98.7878799438477,..,109.659492492676,99.080157695014,112.507781982422,..,..,104.79955291748,102.257713317871,..,101.39037322998,109.898342073993,99.5668650325592
Nauru,NRU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,328.92779541,363.46365356,586.8157959,809.65649414,575.39526367,626.21124268,672.27624512,873.81658936,808.10583496,736.00012207,973.30883789,978.48120117,1127.47509766,1220.0769043,1213.86804199,1270.52563477,1636.45788574,2264.07055664,2292.37329102,..
Nauru,NRU,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Nauru,NRU,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,90.4761904761905,83.3333333333333,51.8518518518518,62.1212121212121,68.3673469387755,101.086956521739,99.0740740740741,71.5686274509804,72.3880597014925,60,54.7115976331361,60.3950285714286,43.5836021505376,30.818,53.8104761904762,43.4666666666667,55.3225806451613
New Caledonia,NCL,GDP per capita (current US$),NY.GDP.PCAP.CD,25528.2918353444,28193.2537573387,35177.6535261448,35723.9033194947,33836.494080472,35798.9084757829,38835.9401851385,35559.5672006157,36671.1566752621,37816.9558599295,30858.7237060533,30782.8544433514,32354.7102832901,34902.8968780031,33411.3358835672,33270.330597637,35311.5543551452,33516.363085906,33701.8923322781,29213.1923192946
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.867,75.016,75.181,75.398,75.676,75.992,76.315,76.615,76.867,77.053,77.206,77.359,77.504,77.557,77.262,77.049,77.113,77.698,78.766,..
New Caledonia,NCL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,18.105,18.028,17.636,17.345,17.013,16.774,16.834,16.788,16.442,16.031,15.735,15.672,15.327,15.228,15.183,14.903,14.747,14.498,14.262,..
New Caledonia,NCL,Population growth (annual %),SP.POP.GROW,1.45458459025355,1.28719801022213,1.27562580041589,1.22883322130144,1.34033215268725,1.66994351621015,1.8787771558269,1.89163090783472,1.89228098410746,1.57768044469833,0.688885628400534,0.0900120253294113,0.0433886162840042,-0.00176339785610822,0.0229217470195887,0.200781353226217,0.364601116942216,0.66709196832953,0.952185123510063,0.95072208560765
New Caledonia,NCL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,2.227,2.241,2.215,2.204,2.194,2.187,2.2,2.202,2.167,2.118,2.079,2.078,2.043,2.041,2.05,2.022,2.012,1.998,1.98,..
New Caledonia,NCL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.918391040144,64.7508025811084,65.6204802173329,66.3257509774158,66.6631859586932,66.703836218007,66.726209122213,66.7417059914448,66.7584127864925,66.7846387072769,66.8278045547803,66.8902054658406,66.9683393293094,67.0588809757675,67.1574673707832,67.2747261065933,67.4130776539646,67.5720305021282,67.751522311337,67.9514695585577
New Caledonia,NCL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"School enrollment, primary (% gross)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
New Caledonia,NCL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,64.704,64.631,64.588,64.467,64.342,64.327,64.271,64.171,64.064,63.898,62.693,61.452,60.205,58.939,57.647,57.677,57.367,57.592,57.247,56.883
New Caledonia,NCL,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,21.4671958558995,23.8931284444354,27.3847247877213,18.5542331555049,15.4006566270318,20.1994749161539,20.0908245767248,17.758536514681,15.7230973660898,18.5861810873195,18.0691662889356,19.2654863869492,21.0077980936617,20.9894073,18.3293636025743,18.0451658941909,14.1546210230073,15.3819770261451,16.9373545992045,11.6947134971338
New Zealand,NZL,GDP per capita (current US$),NY.GDP.PCAP.CD,27751.0654708859,26654.5932018985,32479.9817381467,31324.7397977102,28276.7255416225,33761.9009639947,38431.7766788499,40053.6991536369,43000.4646849189,44618.266973847,38665.3723018158,40113.7195382428,42950.3841711138,43257.0769238879,42855.831861632,41997.7830324279,49950.4251691316,49099.7090423358,49075.9562832927,49205.1792146792
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.8512195121951,80.0487804878049,80.1512195121951,80.3512195121951,80.7024390243902,80.9048780487805,81.1560975609756,81.4073170731707,81.4048780487805,81.4568292682927,81.6124390243903,81.6585365853659,81.8585365853659,81.7073170731707,82.0560975609756,82.2560975609756,82.2073170731707,81.9585365853658,83.0048780487805,..
New Zealand,NZL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,13.96,14.14,15.15,15.1,14.53,14.68,14,13.87,13.2,12.67,13.23,12.6,12.38,11.84,11.96,11.32,11.48,11.49,10.86,..
New Zealand,NZL,Population growth (annual %),SP.POP.GROW,1.12877350967992,1.21898486028427,0.932407687512324,0.848701402422591,0.999728031208421,1.1117260560215,0.762479795105218,0.548220797298334,0.768347998194806,1.66101200071152,2.0360339086492,2.24603210015584,2.08872272281936,1.79124016759035,1.41225538599445,2.03338779187545,0.240228529431089,-0.0570512394609476,2.3012774309073,1.66869187850147
New Zealand,NZL,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.97,2.01,2.18,2.19,2.13,2.17,2.09,2.1,2.01,1.92,1.99,1.87,1.81,1.71,1.72,1.61,1.64,1.66,1.56,..
New Zealand,NZL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.9299325780946,85.9356841665703,85.9291840664852,85.9144723093505,85.8918345477824,85.8614043258228,85.8233151875134,85.777700676896,85.7080129786455,85.5076659530411,85.1518763760531,84.691365594,84.1701025874108,83.8017846685577,83.804965871667,83.8138977095908,83.8299382585905,83.8547305017812,83.8898991461229,83.9370658833132
New Zealand,NZL,"School enrollment, secondary (% gross)",SE.SEC.ENRR,119.563697814941,117.906547546387,119.56844329834,118.054237365723,125.807861328125,119.128967285156,118.256721496582,116.826477050781,115.650527954102,116.084312438965,114.889991760254,113.687911987305,112.943313598633,112.411079406738,120.266319274902,116.893188476562,117.595428466797,114.774932861328,113.395988464355,..
New Zealand,NZL,"School enrollment, primary (% gross)",SE.PRM.ENRR,99.8288269042969,99.5968475341797,99.4614868164062,99.3267135620117,99.0637130737305,99.0315399169922,99.0727310180664,98.8831405639648,98.8762893676758,98.6514434814453,98.5381393432617,98.5837478637695,98.4804382324219,98.5529708862305,98.2542037963867,97.5365295410156,97.9169464111328,96.5572509765625,96.8670501708984,..
New Zealand,NZL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,2295.37182617,2304.06518555,2705.66430664,2708.65625,2582.28100586,3072.73608398,3501.22045898,3682.94213867,3833.82226563,3997.43237305,3433.59643555,3516.93481445,3702.09985352,3706.80273438,3679.59692383,3887.71264648,4749.04199219,5138.33789063,4997.24316406,5022.03271484
New Zealand,NZL,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.ZS,67.194,67.742,68.01,67.968,67.746,67.541,67.902,67.641,67.406,68.309,68.399,69.546,70.48,70.506,70.174,69.863,70.396,70.929,71.503,70.553
